Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,9,30,529,147,369,-5.5,20,1026,69,69,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,10,30,562,180,468,-5.2,20,1026,69,61,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,11,30,594,189,519,-5.2,20,1025,69,56,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,12,30,575,190,506,-4.800000000000000,20,1025,69,52,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,13,30,511,183,435,-4.800000000000000,20,1024,69,48,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,14,30,428,151,318,-4.9,20,1023,69,44,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,15,30,288,98,169,-4,20,1023,69,41,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,16,30,80,23,29,-3.4000000000000000,20,1023,69,43,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,17,30,0,0,0,-3.4000000000000000,20,1023,69,53,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,18,30,0,0,0,-3.3000000000000000,20,1023,69,64,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,19,30,0,0,0,-3.4000000000000000,20,1023,69,74,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,20,30,0,0,0,-3.7,20,1023,69,82,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,21,30,0,0,0,-4,20,1023,69,92,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,22,30,0,0,0,-4.2,20,1023,69,99,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,15,23,30,0,0,0,-4.2,20,1023,69,91,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,0,30,0,0,0,-4.2,20,1023,69,76,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,1,30,0,0,0,-4.2,20,1022,69,68,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,2,30,0,0,0,-4.2,20,1022,69,68,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,3,30,0,0,0,-4.2,20,1022,69,72,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,4,30,0,0,0,-4.2,20,1022,69,80,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,5,30,0,0,0,-4.2,20,1022,69,91,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,6,30,0,0,0,-4.1000000000000000,20,1022,69,102,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,7,30,193,44,66,-3.9000000000000000,20,1022,69,110,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,8,30,433,101,223,-3.7,20,1022,69,112,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,9,30,550,140,368,-3.5,20,1022,69,103,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,10,30,602,165,471,-3.2,20,1022,69,92,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,11,30,645,171,527,-2.7,20,1021,69,89,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,12,30,659,163,523,-2.5,20,1020,69,92,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,13,30,639,147,460,-2.5,20,1020,69,98,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,14,30,564,123,341,-2.6,20,1019,69,93,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,15,30,413,86,187,-1.7000000000000000,20,1019,69,83,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,16,30,138,27,37,-1.1,20,1020,69,351,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,17,30,0,0,0,-0.8,20,1020,69,191,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,18,30,0,0,0,-0.2,20,1020,69,67,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,19,30,0,0,0,0.2,20,1020,69,107,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,20,30,0,0,0,0.4,20,1020,69,131,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,21,30,0,0,0,0.8,20,1020,69,159,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,22,30,0,0,0,1.3,20,1020,69,184,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,16,23,30,0,0,0,2.1,20,1020,69,199,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,0,30,0,0,0,3.4000000000000000,20,1020,69,205,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,1,30,0,0,0,4.800000000000000,20,1021,69,205,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,2,30,0,0,0,5.800000000000000,20,1021,69,201,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,3,30,0,0,0,6.5,20,1021,69,192,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,4,30,0,0,0,6.9,20,1021,69,179,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,5,30,0,0,0,7.2,20,1021,69,167,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,6,30,0,0,0,7.6000000000000000,20,1022,69,163,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,7,30,234,43,69,8.1,20,1022,69,165,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,8,30,493,90,227,8.6,20,1022,69,170,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,9,30,671,106,382,8.8,20,1023,69,181,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,10,30,793,101,501,7.6000000000000000,20,1023,69,199,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,11,30,818,105,554,6.9,20,1022,69,223,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,12,30,760,123,536,6.4,20,1022,69,242,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,13,30,651,138,455,6.1000000000000000,20,1021,69,250,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,14,30,579,116,338,6.1000000000000000,20,1021,69,252,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,15,30,427,83,186,6.4,20,1021,69,254,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,16,30,142,27,37,7.2,20,1022,69,269,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,17,30,0,0,0,8.4,20,1022,69,270,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,18,30,0,0,0,9.3,20,1023,69,269,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,19,30,0,0,0,9.9,20,1023,69,267,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,20,30,0,0,0,10.200000000000000,20,1023,69,262,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,21,30,0,0,0,10.4,20,1023,69,250,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,22,30,0,0,0,10.5,20,1023,69,233,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,17,23,30,0,0,0,10.600000000000000,20,1023,69,222,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,0,30,0,0,0,10.5,20,1023,69,222,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,1,30,0,0,0,10.4,20,1023,69,229,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,2,30,0,0,0,10.100000000000000,20,1024,69,238,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,3,30,0,0,0,9.8,20,1024,69,241,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,4,30,0,0,0,9.5,20,1024,69,227,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,5,30,0,0,0,9.1,20,1024,69,202,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,6,30,0,0,0,8.700000000000000,20,1024,69,185,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,7,30,228,43,68,8.3,20,1025,69,169,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,8,30,495,90,226,8.4,20,1025,69,145,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,9,30,649,112,377,8.5,20,1024,69,122,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,10,30,737,120,489,7.6000000000000000,20,1024,69,109,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,11,30,775,121,544,5.9,20,1023,69,110,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,12,30,726,136,528,3.9000000000000000,20,1023,69,126,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,13,30,626,147,450,2.4000000000000000,20,1022,69,152,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,14,30,555,123,334,1.8,20,1022,69,187,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,15,30,404,86,182,2.4000000000000000,20,1022,69,209,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,16,30,124,27,35,3.5,20,1022,69,273,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,17,30,0,0,0,4.9,20,1023,69,281,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,18,30,0,0,0,6.2,20,1023,69,292,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,19,30,0,0,0,6.800000000000000,20,1024,69,323,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,20,30,0,0,0,6.9,20,1024,69,241,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,21,30,0,0,0,6.7,20,1024,69,159,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,22,30,0,0,0,6.6000000000000000,20,1023,69,181,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,18,23,30,0,0,0,6.7,20,1023,69,168,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,0,30,0,0,0,6.6000000000000000,20,1023,69,143,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,1,30,0,0,0,6.300000000000000,20,1022,69,117,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,2,30,0,0,0,5.800000000000000,20,1022,69,97,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,3,30,0,0,0,5.1000000000000000,20,1022,69,88,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,4,30,0,0,0,4.2,20,1022,69,88,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,5,30,0,0,0,3.5,20,1022,69,96,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,6,30,0,0,0,3,20,1023,69,107,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,7,30,232,39,64,2.8000000000000000,20,1023,69,118,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,8,30,505,83,220,2.7,20,1024,69,125,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,9,30,647,106,368,2.7,20,1024,69,127,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,10,30,722,117,476,3,20,1023,69,131,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,11,30,756,122,532,3.7,20,1023,69,137,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,12,30,723,131,519,3.9000000000000000,20,1022,69,137,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,13,30,650,134,446,4.1000000000000000,20,1022,69,134,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,14,30,585,112,333,4,20,1021,69,133,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,15,30,434,80,182,4,20,1021,69,133,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,16,30,140,27,36,3.9000000000000000,20,1021,69,122,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,17,30,0,0,0,3.9000000000000000,20,1021,69,110,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,18,30,0,0,0,3.7,20,1021,69,100,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,19,30,0,0,0,3.6,20,1021,69,99,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,20,30,0,0,0,3.4000000000000000,20,1021,69,112,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,21,30,0,0,0,3.2,20,1022,69,131,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,22,30,0,0,0,3,20,1021,69,143,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,19,23,30,0,0,0,2.7,20,1021,69,143,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,0,30,0,0,0,2.3000000000000000,20,1021,69,136,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,1,30,0,0,0,2,20,1021,69,129,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,2,30,0,0,0,1.9000000000000000,20,1021,69,129,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,3,30,0,0,0,1.8,20,1020,69,137,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,4,30,0,0,0,1.9000000000000000,20,1020,69,151,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,5,30,0,0,0,2.1,20,1021,69,166,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,6,30,0,0,0,2.3000000000000000,20,1021,69,180,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,7,30,352,34,70,2.9000000000000000,20,1021,69,190,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,8,30,631,63,232,3.7,20,1022,69,201,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,9,30,735,83,378,4.800000000000000,20,1022,69,208,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,10,30,778,98,482,6,20,1022,69,202,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,11,30,817,99,539,6.800000000000000,20,1021,69,191,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,12,30,810,100,532,6.7,20,1021,69,185,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,13,30,763,98,462,6.4,20,1020,69,185,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,14,30,692,85,345,6.2,20,1020,69,190,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,15,30,544,64,191,6.2,20,1020,69,194,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,16,30,212,26,40,6.5,20,1020,69,230,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,17,30,0,0,0,6.800000000000000,20,1020,69,198,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,18,30,0,0,0,7,20,1021,69,131,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,19,30,0,0,0,6.9,20,1021,69,116,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,20,30,0,0,0,6.5,20,1021,69,135,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,21,30,0,0,0,6.4,20,1021,69,156,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,22,30,0,0,0,6.7,20,1021,69,172,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,20,23,30,0,0,0,7.800000000000000,20,1021,69,180,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,0,30,0,0,0,9.4,20,1021,69,178,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,1,30,0,0,0,10.8,20,1021,69,169,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,2,30,0,0,0,11.700000000000000,20,1021,69,164,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,3,30,0,0,0,12.100000000000000,20,1021,69,162,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,4,30,0,0,0,12.4,20,1021,69,158,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,5,30,0,0,0,12.5,20,1021,69,154,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,6,30,0,0,0,12.600000000000000,20,1021,69,153,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,7,30,339,32,66,12.8,20,1021,69,151,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,8,30,624,57,222,13.3,20,1021,69,147,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,9,30,761,68,370,13.600000000000000,20,1021,69,148,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,10,30,833,70,478,13.5,20,1020,69,156,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,11,30,855,72,530,13,20,1020,69,166,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,12,30,842,77,523,13.100000000000000,20,1019,69,176,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,13,30,796,78,456,13.600000000000000,20,1019,69,185,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,14,30,721,72,341,14.100000000000000,20,1019,69,193,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,15,30,570,57,189,14.5,20,1019,69,197,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,16,30,244,25,40,14.600000000000000,20,1020,69,211,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,17,30,0,0,0,13.8,20,1020,69,222,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,18,30,0,0,0,13,20,1021,69,226,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,19,30,0,0,0,12.600000000000000,20,1021,69,222,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,20,30,0,0,0,12.3,20,1022,69,216,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,21,30,0,0,0,12,20,1022,69,211,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,22,30,0,0,0,12.100000000000000,20,1022,69,207,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,21,23,30,0,0,0,12.5,20,1022,69,207,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,0,30,0,0,0,12.8,20,1022,69,212,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,1,30,0,0,0,13.200000000000000,20,1022,69,217,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,2,30,0,0,0,13.4,20,1022,69,224,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,3,30,0,0,0,13.200000000000000,20,1023,69,234,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,4,30,0,0,0,12.3,20,1023,69,241,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,5,30,0,0,0,11.200000000000000,20,1024,69,242,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,6,30,0,0,0,10.700000000000000,20,1024,69,239,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,7,30,372,31,67,10.8,20,1025,69,231,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,8,30,673,54,229,12.100000000000000,20,1026,69,228,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,9,30,798,66,380,11.3,20,1026,69,229,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,10,30,857,71,488,10,20,1026,69,228,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,11,30,887,72,544,9,20,1026,69,227,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,12,30,879,73,536,8.700000000000000,20,1026,69,227,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,13,30,842,72,469,8.700000000000000,20,1026,69,227,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,14,30,774,63,350,8.700000000000000,20,1026,69,227,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,15,30,632,50,195,8.9,20,1026,69,226,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,16,30,272,23,40,9.600000000000000,20,1027,69,213,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,17,30,0,0,0,10.4,20,1027,69,201,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,18,30,0,0,0,10.9,20,1027,69,191,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,19,30,0,0,0,11.3,20,1027,69,184,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,20,30,0,0,0,11.600000000000000,20,1027,69,182,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,21,30,0,0,0,12,20,1027,69,187,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,22,30,0,0,0,12.4,20,1026,69,195,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,22,23,30,0,0,0,12.9,20,1026,69,203,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,23,0,30,0,0,0,13.3,20,1026,69,208,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,23,1,30,0,0,0,13.600000000000000,20,1026,69,213,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,23,2,30,0,0,0,13.700000000000000,20,1026,69,219,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,23,3,30,0,0,0,13.700000000000000,20,1026,69,222,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11,23,4,30,0,0,0,13.600000000000000,20,1026,69,219,2.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
