Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,7,24,12,30,28.5,111,907,974,0,12.200000000000001,111,907,0,974,36.47,17.94,0.13,1023,2.7,273,3.9000000000000004,59.8613,47.1407
2018,7,24,13,30,28.200000000000003,111,896,929,0,11.3,111,896,0,929,35.13,24.09,0.13,1023,2.6,274,4,56.7654,44.6871
2018,7,24,14,30,27.6,105,877,830,0,10.100000000000001,105,877,0,830,33.57,34.29,0.13,1022,2.6,274,4,49.9747,39.3049
2018,7,24,15,30,27.200000000000003,96,840,682,0,9.1,96,840,0,682,32.07,45.800000000000004,0.13,1022,2.5,274,4,39.9565,31.3665
2018,7,24,16,30,24.900000000000002,84,779,500,0,8.4,84,779,0,500,34.95,57.68,0.13,1022,2.4000000000000004,273,3.8000000000000003,27.9231,21.8350
2018,7,24,17,30,22.6,67,666,300,0,8.1,67,666,0,300,39.480000000000004,69.53,0.13,1022,2.3000000000000003,269,3.5,15.4225,11.9500
2018,7,24,18,30,20.200000000000003,42,436,110,0,8.4,42,436,0,110,46.52,81.04,0.13,1023,2.3000000000000003,259,3,0.0000,0.0000
2018,7,24,19,30,18.7,0,0,0,0,9.4,0,0,0,0,54.76,92.16,0.13,1023,2.3000000000000003,250,2.8000000000000003,0.0000,0.0000
2018,7,24,20,30,17.900000000000002,0,0,0,0,11,0,0,0,0,63.82,102.29,0.13,1024,2.3000000000000003,246,2.8000000000000003,0.0000,0.0000
2018,7,24,21,30,17.400000000000002,0,0,0,0,12.100000000000001,0,0,0,0,71.07000000000001,111.08,0.13,1024,2.2,247,2.6,0.0000,0.0000
2018,7,24,22,30,17,0,0,0,0,12.700000000000001,0,0,0,0,75.59,117.9,0.13,1024,2.1,249,2.2,0.0000,0.0000
2018,7,24,23,30,16.7,0,0,0,0,12.600000000000001,0,0,0,0,76.9,122.05,0.13,1024,2.1,252,1.7000000000000002,0.0000,0.0000
2018,7,25,0,30,16.400000000000002,0,0,0,0,12.200000000000001,0,0,0,0,76.37,122.9,0.13,1024,2,256,1.4000000000000001,0.0000,0.0000
2018,7,25,1,30,16.1,0,0,0,0,12.200000000000001,0,0,0,0,77.53,120.32000000000001,0.13,1023,2,257,1.5,0.0000,0.0000
2018,7,25,2,30,15.700000000000001,0,0,0,0,12.8,0,0,0,0,83.05,114.72,0.13,1023,2,257,1.6,0.0000,0.0000
2018,7,25,3,30,15.4,0,0,0,0,13.5,0,0,0,0,88.65,106.81,0.13,1023,2.1,256,1.6,0.0000,0.0000
2018,7,25,4,30,15.5,0,0,0,0,14,0,0,0,0,90.97,97.27,0.13,1023,2.2,253,1.8,0.0000,0.0000
2018,7,25,5,30,16.8,22,275,39,0,14.3,22,275,0,39,85.17,86.43,0.13,1023,2.2,248,2.3000000000000003,0.0000,0.0000
2018,7,25,6,30,19.1,49,624,208,0,14.600000000000001,60,506,29,189,75.18,75.25,0.13,1024,2.3000000000000003,248,2.4000000000000004,9.2221,7.0840
2018,7,25,7,30,22,65,774,410,0,14.700000000000001,65,774,0,410,63.07,63.53,0.13,1024,2.3000000000000003,260,2.5,22.1002,17.2219
2018,7,25,8,30,24.8,76,852,605,0,13.9,76,852,0,605,50.74,51.64,0.13,1024,2.3000000000000003,274,2.7,34.7332,27.2239
2018,7,25,9,30,27.200000000000003,88,892,772,0,13.4,88,892,0,772,42.67,39.89,0.13,1024,2.2,280,3,45.9483,36.1103
2018,7,25,10,30,29.3,99,911,897,0,13.100000000000001,99,911,0,897,37.04,28.900000000000002,0.13,1024,2.2,283,3.2,54.4791,42.8712
2018,7,25,11,30,30.6,103,923,969,0,12.3,103,923,57,969,32.49,20.3,0.13,1023,2.2,285,3.5,59.4357,46.8000
2018,7,25,12,30,30.900000000000002,106,923,983,0,11.9,106,923,0,983,31.11,18.150000000000002,0.13,1023,2.2,284,3.8000000000000003,60.4044,47.5679
2018,7,25,13,30,30.400000000000002,107,914,940,0,11.3,139,867,29,929,30.79,24.26,0.13,1023,2.1,282,4.1000000000000005,56.7547,44.6781
2018,7,25,14,30,29.1,103,891,838,0,10.4,129,846,43,827,31.25,34.42,0.13,1022,2.1,279,4.3,49.7823,39.1530
2018,7,25,15,30,28.3,95,852,688,0,9.700000000000001,95,852,0,688,31.240000000000002,45.92,0.13,1022,2.1,278,4.3,40.2933,31.6300
2018,7,25,16,30,24.200000000000003,85,786,504,0,9.3,85,786,0,504,38.81,57.800000000000004,0.13,1022,2,271,3.9000000000000004,28.1287,21.9945
2018,7,25,17,30,21.3,70,662,300,0,9.600000000000001,69,659,14,298,47.09,69.65,0.13,1022,2,265,3.5,15.3034,11.8560
2018,7,25,18,30,19.200000000000003,45,411,108,7,9.600000000000001,49,251,100,88,53.78,81.17,0.13,1022,2,257,3.1,0.0000,0.0000
2018,7,25,19,30,17.900000000000002,0,0,0,7,10.4,0,0,29,0,61.43,92.3,0.13,1022,2.1,244,2.8000000000000003,0.0000,0.0000
2018,7,25,20,30,17,0,0,0,7,11.700000000000001,0,0,0,0,71.13,102.45,0.13,1022,2.2,233,2.8000000000000003,0.0000,0.0000
2018,7,25,21,30,16.400000000000002,0,0,0,7,12.5,0,0,0,0,77.71000000000001,111.26,0.13,1022,2.2,229,2.8000000000000003,0.0000,0.0000
2018,7,25,22,30,16,0,0,0,3,12.9,0,0,0,0,82.05,118.10000000000001,0.13,1022,2.3000000000000003,229,2.8000000000000003,0.0000,0.0000
2018,7,25,23,30,15.700000000000001,0,0,0,3,13.200000000000001,0,0,0,0,85.21000000000001,122.26,0.13,1022,2.3000000000000003,230,2.8000000000000003,0.0000,0.0000
2018,7,26,0,30,15.4,0,0,0,7,13.4,0,0,0,0,87.85000000000001,123.12,0.13,1021,2.3000000000000003,231,2.8000000000000003,0.0000,0.0000
2018,7,26,1,30,15.200000000000001,0,0,0,7,13.600000000000001,0,0,0,0,90.33,120.53,0.13,1021,2.4000000000000004,233,2.8000000000000003,0.0000,0.0000
2018,7,26,2,30,15.3,0,0,0,0,13.8,0,0,0,0,90.91,114.91,0.13,1021,2.4000000000000004,235,2.8000000000000003,0.0000,0.0000
2018,7,26,3,30,15.4,0,0,0,3,14.100000000000001,0,0,0,0,91.71000000000001,106.98,0.13,1021,2.4000000000000004,237,2.7,0.0000,0.0000
2018,7,26,4,30,15.700000000000001,0,0,0,0,14.3,0,0,0,0,91.33,97.42,0.13,1021,2.4000000000000004,237,2.6,0.0000,0.0000
2018,7,26,5,30,16.8,23,172,33,0,14.5,23,172,0,33,86.18,86.56,0.13,1021,2.4000000000000004,234,2.6,0.0000,0.0000
2018,7,26,6,30,18.900000000000002,61,533,196,0,14.9,67,294,43,141,77.74,75.37,0.13,1021,2.4000000000000004,235,2.6,6.8730,5.2784
2018,7,26,7,30,21.3,84,702,396,3,15.600000000000001,136,458,0,339,69.92,63.65,0.13,1021,2.3000000000000003,240,2.5,18.2579,14.2265
2018,7,26,8,30,23.8,99,796,592,0,15.3,99,796,0,592,59.1,51.76,0.13,1021,2.2,244,2.4000000000000004,33.9706,26.6252
2018,7,26,9,30,26.400000000000002,113,846,761,0,14.8,113,846,0,761,48.78,40.02,0.13,1021,2.1,247,2.4000000000000004,45.2798,35.5842
2018,7,26,10,30,28.700000000000003,125,872,887,0,13.9,125,872,0,887,40.29,29.060000000000002,0.13,1021,2,253,2.6,53.8595,42.3831
2018,7,26,11,30,30.1,128,890,962,0,12.200000000000001,128,890,0,962,33.33,20.5,0.13,1020,2,258,3,58.9957,46.4530
2018,7,26,12,30,30.3,132,891,978,0,11.4,132,891,0,978,31.18,18.37,0.13,1020,1.9000000000000001,261,3.4000000000000004,60.0866,47.3172
2018,7,26,13,30,29.400000000000002,132,878,931,0,10.700000000000001,132,878,0,931,31.34,24.43,0.13,1020,1.9000000000000001,262,3.7,56.8659,44.7652
2018,7,26,14,30,27.700000000000003,124,856,829,0,10.200000000000001,124,856,43,829,33.42,34.56,0.13,1020,1.9000000000000001,261,3.9000000000000004,49.8899,39.2369
2018,7,26,15,30,26.700000000000003,114,814,679,0,10,114,814,100,679,34.97,46.04,0.13,1020,1.9000000000000001,260,4,39.7516,31.2039
2018,7,26,16,30,22.6,97,749,495,0,10.100000000000001,97,749,0,495,45.21,57.92,0.13,1020,2,254,3.7,27.6088,21.5867
2018,7,26,17,30,19.700000000000003,75,631,293,0,11,75,631,0,293,57.32,69.77,0.13,1020,2.1,247,3.4000000000000004,15.0306,11.6429
2018,7,26,18,30,17.6,44,399,104,0,11.600000000000001,44,399,0,104,68.04,81.3,0.13,1020,2.1,240,3.2,0.0000,0.0000
2018,7,26,19,30,16.5,0,0,0,0,12.100000000000001,0,0,0,0,75.18,92.45,0.13,1020,2.1,232,3,0.0000,0.0000
2018,7,26,20,30,16,0,0,0,0,12.5,0,0,0,0,79.99,102.61,0.13,1020,2,226,2.9000000000000004,0.0000,0.0000
2018,7,26,21,30,15.700000000000001,0,0,0,0,12.8,0,0,0,0,82.73,111.44,0.13,1020,2,225,3,0.0000,0.0000
2018,7,26,22,30,15.4,0,0,0,0,12.9,0,0,0,0,85.05,118.31,0.13,1020,1.9000000000000001,227,3,0.0000,0.0000
2018,7,26,23,30,15.100000000000001,0,0,0,0,13,0,0,0,0,87.18,122.48,0.13,1020,1.9000000000000001,230,3.2,0.0000,0.0000
2018,7,27,0,30,14.8,0,0,0,0,13,0,0,0,0,88.92,123.34,0.13,1019,1.9000000000000001,231,3.3000000000000003,0.0000,0.0000
2018,7,27,1,30,14.5,0,0,0,0,13.100000000000001,0,0,0,0,91.06,120.74000000000001,0.13,1019,1.9000000000000001,232,3.4000000000000004,0.0000,0.0000
2018,7,27,2,30,14.4,0,0,0,0,13,0,0,0,0,91.60000000000001,115.10000000000001,0.13,1019,1.9000000000000001,233,3.4000000000000004,0.0000,0.0000
2018,7,27,3,30,14.5,0,0,0,0,13.100000000000001,0,0,0,0,91.44,107.15,0.13,1019,1.9000000000000001,233,3.4000000000000004,0.0000,0.0000
2018,7,27,4,30,14.700000000000001,0,0,0,0,13.200000000000001,0,0,0,0,90.93,97.57000000000001,0.13,1019,1.9000000000000001,233,3.5,0.0000,0.0000
2018,7,27,5,30,15.8,21,171,31,0,13.4,21,171,0,31,85.45,86.69,0.13,1020,1.9000000000000001,236,3.7,0.0000,0.0000
2018,7,27,6,30,17.6,66,502,192,0,13.8,73,297,43,147,78.51,75.5,0.13,1020,1.9000000000000001,245,3.8000000000000003,7.1576,5.4956
2018,7,27,7,30,19.5,99,656,389,0,14.200000000000001,99,656,0,389,71.34,63.77,0.13,1021,1.8,248,3.7,20.9332,16.3096
2018,7,27,8,30,21.3,125,741,582,0,14,125,741,0,582,63.15,51.88,0.13,1021,1.8,249,3.6,33.3808,26.1619
2018,7,27,9,30,23.1,133,814,755,0,13.700000000000001,133,814,0,755,55.370000000000005,40.15,0.13,1021,1.8,254,3.7,44.9090,35.2921
2018,7,27,10,30,24.6,127,875,891,0,12.8,127,875,0,891,47.89,29.21,0.13,1020,1.7000000000000002,259,3.8000000000000003,54.0908,42.5645
2018,7,27,11,30,25.5,131,895,968,0,12.3,131,895,0,968,43.93,20.7,0.13,1020,1.6,262,3.9000000000000004,59.3527,46.7336
2018,7,27,12,30,25.8,126,907,986,0,12,126,907,0,986,42.36,18.59,0.13,1020,1.6,264,4,60.5673,47.6952
2018,7,27,13,30,25.6,114,914,945,0,11.8,114,914,0,945,42.27,24.61,0.13,1020,1.6,264,4.1000000000000005,57.7093,45.4285
2018,7,27,14,30,24.8,105,902,846,0,11.700000000000001,105,902,0,846,43.85,34.71,0.13,1019,1.5,264,4,50.8989,40.0297
2018,7,27,15,30,24.3,95,867,695,0,11.5,95,867,0,695,44.69,46.17,0.13,1019,1.5,264,3.9000000000000004,40.6720,31.9255
2018,7,27,16,30,21.700000000000003,83,802,508,0,11.3,83,802,0,508,51.5,58.04,0.13,1019,1.4000000000000001,258,3.6,28.3158,22.1382
2018,7,27,17,30,19.1,70,675,302,0,11.5,70,675,0,302,61.5,69.9,0.13,1019,1.4000000000000001,250,3.5,15.4744,11.9847
2018,7,27,18,30,16.7,44,415,106,0,12,44,415,0,106,73.62,81.44,0.13,1019,1.4000000000000001,240,3.5,0.0000,0.0000
2018,7,27,19,30,15.4,0,0,0,0,12.200000000000001,0,0,0,0,81.41,92.60000000000001,0.13,1019,1.3,235,3.5,0.0000,0.0000
2018,7,27,20,30,14.8,0,0,0,0,12.5,0,0,0,0,86.15,102.78,0.13,1020,1.3,234,3.4000000000000004,0.0000,0.0000
2018,7,27,21,30,14.600000000000001,0,0,0,0,12.5,0,0,0,0,87.43,111.63,0.13,1020,1.2000000000000002,235,3.2,0.0000,0.0000
2018,7,27,22,30,14.200000000000001,0,0,0,0,12.600000000000001,0,0,0,0,89.83,118.52,0.13,1020,1.2000000000000002,234,3,0.0000,0.0000
2018,7,27,23,30,13.9,0,0,0,0,12.600000000000001,0,0,0,0,91.84,122.71000000000001,0.13,1020,1.2000000000000002,231,2.8000000000000003,0.0000,0.0000
2018,7,28,0,30,13.700000000000001,0,0,0,0,12.600000000000001,0,0,0,0,93.24,123.57000000000001,0.13,1019,1.2000000000000002,227,2.7,0.0000,0.0000
2018,7,28,1,30,13.700000000000001,0,0,0,0,12.700000000000001,0,0,0,0,93.94,120.96000000000001,0.13,1019,1.3,229,2.8000000000000003,0.0000,0.0000
2018,7,28,2,30,13.9,0,0,0,0,12.9,0,0,0,0,93.45,115.3,0.13,1019,1.3,236,2.7,0.0000,0.0000
2018,7,28,3,30,14,0,0,0,0,13,0,0,0,0,93.65,107.33,0.13,1019,1.3,238,2.5,0.0000,0.0000
2018,7,28,4,30,14.100000000000001,0,0,0,0,13,0,0,0,0,93.38,97.73,0.13,1019,1.4000000000000001,235,2.5,0.0000,0.0000
2018,7,28,5,30,15.100000000000001,18,71,22,0,13.100000000000001,18,71,0,22,87.76,86.83,0.13,1019,1.4000000000000001,233,2.8000000000000003,0.0000,0.0000
2018,7,28,6,30,16.900000000000002,91,316,169,0,13.4,89,279,29,158,79.81,75.63,0.13,1020,1.4000000000000001,235,2.9000000000000004,7.6848,5.8991
2018,7,28,7,30,18.8,147,488,362,3,13.600000000000001,152,390,0,324,71.89,63.89,0.13,1020,1.4000000000000001,236,2.8000000000000003,17.4207,13.5717
2018,7,28,8,30,20.900000000000002,184,600,553,0,13.3,184,600,0,553,61.7,52,0.13,1020,1.4000000000000001,239,2.6,31.7022,24.8454
2018,7,28,9,30,23.3,221,648,715,0,12.600000000000001,221,648,0,715,50.85,40.28,0.13,1020,1.3,245,2.5,42.5167,33.4113
2018,7,28,10,30,25.3,257,662,834,0,11.5,257,662,0,834,42.15,29.37,0.13,1020,1.2000000000000002,252,2.5,50.6188,39.8317
2018,7,28,11,30,26.8,266,688,909,0,10.700000000000001,266,688,0,909,36.64,20.91,0.13,1019,1.2000000000000002,257,2.8000000000000003,55.7243,43.8761
2018,7,28,12,30,27.5,240,736,937,0,10.100000000000001,240,736,0,937,33.67,18.82,0.13,1019,1.2000000000000002,259,3.1,57.5465,45.3159
2018,7,28,13,30,27.5,200,782,910,0,9.5,200,782,0,910,32.38,24.8,0.13,1019,1.2000000000000002,261,3.4000000000000004,55.5597,43.7358
2018,7,28,14,30,26.700000000000003,185,763,811,0,9,185,763,0,811,32.83,34.86,0.13,1019,1.2000000000000002,261,3.6,48.7796,38.3623
2018,7,28,15,30,26.1,165,719,662,0,8.700000000000001,165,719,0,662,33.32,46.31,0.13,1019,1.2000000000000002,260,3.7,38.7240,30.3955
2018,7,28,16,30,23.200000000000003,129,671,483,0,8.6,129,671,0,483,39.300000000000004,58.17,0.13,1019,1.2000000000000002,256,3.4000000000000004,26.9035,21.0327
2018,7,28,17,30,20.6,94,558,285,0,9.1,94,558,0,285,47.67,70.03,0.13,1019,1.2000000000000002,250,3.2,14.5863,11.2951
2018,7,28,18,30,18,50,317,96,0,9.8,50,317,0,96,58.67,81.58,0.13,1019,1.3,243,2.9000000000000004,0.0000,0.0000
2018,7,28,19,30,16.400000000000002,0,0,0,0,10.600000000000001,0,0,0,0,68.56,92.76,0.13,1019,1.3,236,2.8000000000000003,0.0000,0.0000
2018,7,28,20,30,15.600000000000001,0,0,0,0,11.700000000000001,0,0,0,0,77.79,102.96000000000001,0.13,1020,1.4000000000000001,231,2.9000000000000004,0.0000,0.0000
2018,7,28,21,30,15.3,0,0,0,0,12.3,0,0,0,0,82.29,111.83,0.13,1020,1.4000000000000001,229,2.9000000000000004,0.0000,0.0000
2018,7,28,22,30,15.200000000000001,0,0,0,0,12.5,0,0,0,0,84.17,118.74000000000001,0.13,1020,1.5,228,2.8000000000000003,0.0000,0.0000
2018,7,28,23,30,15.100000000000001,0,0,0,0,12.600000000000001,0,0,0,0,85.18,122.94,0.13,1020,1.5,227,2.8000000000000003,0.0000,0.0000
2018,7,29,0,30,14.9,0,0,0,0,12.600000000000001,0,0,0,0,86.27,123.8,0.13,1020,1.6,228,2.8000000000000003,0.0000,0.0000
2018,7,29,1,30,14.8,0,0,0,0,12.8,0,0,0,0,87.72,121.18,0.13,1019,1.7000000000000002,228,2.8000000000000003,0.0000,0.0000
2018,7,29,2,30,14.700000000000001,0,0,0,3,12.9,0,0,0,0,89.23,115.5,0.13,1019,1.8,227,2.8000000000000003,0.0000,0.0000
2018,7,29,3,30,14.8,0,0,0,0,13,0,0,0,0,89.23,107.51,0.13,1020,1.8,226,2.7,0.0000,0.0000
2018,7,29,4,30,14.9,0,0,0,0,13.100000000000001,0,0,0,0,89.2,97.89,0.13,1020,1.9000000000000001,225,2.8000000000000003,0.0000,0.0000
2018,7,29,5,30,15.700000000000001,20,147,28,0,13.200000000000001,20,120,43,26,85.35000000000001,86.96000000000001,0.13,1020,1.9000000000000001,226,2.9000000000000004,0.0000,0.0000
2018,7,29,6,30,17.2,66,495,188,3,13.700000000000001,70,224,29,125,79.76,75.76,0.13,1021,2,231,3,6.0733,4.6609
2018,7,29,7,30,19.1,95,663,386,3,13.700000000000001,145,406,14,323,70.93,64.01,0.13,1021,2,236,3,17.3522,13.5171
2018,7,29,8,30,20.8,117,752,579,3,13.100000000000001,199,491,14,500,61.57,52.120000000000005,0.13,1021,2,239,2.9000000000000004,28.6500,22.4524
2018,7,29,9,30,22.1,138,795,743,0,12.5,138,795,0,743,54.34,40.42,0.13,1021,2,243,2.8000000000000003,44.1669,34.7074
2018,7,29,10,30,23.1,155,817,866,0,11.700000000000001,200,741,14,845,48.7,29.53,0.13,1021,2,247,2.9000000000000004,51.2745,40.3471
2018,7,29,11,30,23.900000000000002,160,839,943,0,11,185,801,0,932,44.300000000000004,21.12,0.13,1021,2,252,3,57.1229,44.9769
2018,7,29,12,30,24.1,172,825,952,7,10.5,385,457,0,817,42.2,19.06,0.13,1021,2,256,3.2,50.1666,39.5040
2018,7,29,13,30,23.5,184,789,899,7,10.100000000000001,380,403,0,745,42.63,24.990000000000002,0.13,1021,2.1,257,3.4000000000000004,45.4757,35.7973
2018,7,29,14,30,22.400000000000002,168,771,799,7,9.700000000000001,255,599,0,746,44.58,35.01,0.13,1021,2.1,258,3.4000000000000004,44.8574,35.2771
2018,7,29,15,30,21.8,147,730,650,3,9.5,159,697,71,639,45.5,46.45,0.13,1021,2.2,257,3.5,37.3623,29.3257
2018,7,29,16,30,20,109,696,475,3,9.4,109,689,75,471,50.54,58.31,0.13,1021,2.3000000000000003,256,3.5,26.2153,20.4933
2018,7,29,17,30,18.2,79,593,280,3,9.600000000000001,81,562,57,272,57.29,70.17,0.13,1021,2.4000000000000004,254,3.4000000000000004,13.9035,10.7644
2018,7,29,18,30,16.6,44,358,95,3,9.8,49,145,100,70,64.06,81.73,0.13,1021,2.4000000000000004,248,3.1,0.0000,0.0000
2018,7,29,19,30,15.700000000000001,0,0,0,3,10.200000000000001,0,0,14,0,69.86,92.92,0.13,1021,2.4000000000000004,239,2.9000000000000004,0.0000,0.0000
2018,7,29,20,30,15.4,0,0,0,3,11,0,0,0,0,75.01,103.14,0.13,1021,2.5,233,2.9000000000000004,0.0000,0.0000
2018,7,29,21,30,15.3,0,0,0,0,11.5,0,0,0,0,77.84,112.03,0.13,1021,2.5,232,3,0.0000,0.0000
2018,7,29,22,30,15.3,0,0,0,3,11.700000000000001,0,0,0,0,79.23,118.96000000000001,0.13,1021,2.5,231,3.1,0.0000,0.0000
2018,7,29,23,30,15.200000000000001,0,0,0,7,11.9,0,0,0,0,80.69,123.17,0.13,1021,2.5,231,3.1,0.0000,0.0000
2018,7,30,0,30,14.9,0,0,0,0,12.100000000000001,0,0,0,0,83.12,124.04,0.13,1020,2.5,231,3,0.0000,0.0000
2018,7,30,1,30,14.600000000000001,0,0,0,0,12.4,0,0,0,0,86.79,121.4,0.13,1020,2.5,231,2.9000000000000004,0.0000,0.0000
2018,7,30,2,30,14.3,0,0,0,0,12.700000000000001,0,0,0,0,90.09,115.71000000000001,0.13,1020,2.4000000000000004,233,2.8000000000000003,0.0000,0.0000
2018,7,30,3,30,14,0,0,0,0,12.8,0,0,0,0,92.4,107.69,0.13,1020,2.4000000000000004,234,2.6,0.0000,0.0000
2018,7,30,4,30,14,0,0,0,0,12.9,0,0,0,0,92.81,98.05,0.13,1020,2.3000000000000003,234,2.6,0.0000,0.0000
2018,7,30,5,30,15.200000000000001,20,166,28,0,13,20,166,0,28,86.66,87.10000000000001,0.13,1020,2.3000000000000003,235,2.9000000000000004,0.0000,0.0000
2018,7,30,6,30,17.400000000000002,60,528,189,3,13.4,87,41,100,97,77.61,75.89,0.13,1020,2.2,241,3.1,4.7079,3.6122
2018,7,30,7,30,19.6,85,696,389,3,13.700000000000001,162,245,29,269,68.58,64.14,0.13,1020,2.2,244,3,14.4379,11.2458
2018,7,30,8,30,21.5,104,787,586,0,12.9,104,787,0,586,57.980000000000004,52.25,0.13,1021,2.1,240,2.8000000000000003,33.5601,26.2993
2018,7,30,9,30,23.5,113,846,756,0,12,113,846,0,756,48.54,40.550000000000004,0.13,1021,2,240,2.7,44.9257,35.3029
2018,7,30,10,30,25.8,117,885,886,0,11,117,885,0,886,39.42,29.69,0.13,1020,2,247,2.8000000000000003,53.7498,42.2943
2018,7,30,11,30,28,117,908,963,0,9,117,908,0,963,30.45,21.34,0.13,1020,1.9000000000000001,256,2.9000000000000004,59.0106,46.4626
2018,7,30,12,30,29.1,122,908,979,0,7.7,122,908,0,979,26.09,19.3,0.13,1019,1.8,265,3,60.1018,47.3270
2018,7,30,13,30,29.3,126,887,929,0,7.1000000000000005,126,887,0,929,24.810000000000002,25.19,0.13,1019,1.8,270,3.2,56.6940,44.6275
2018,7,30,14,30,28.5,122,860,825,0,7.2,122,860,0,825,26.17,35.18,0.13,1019,1.8,271,3.3000000000000003,49.5918,38.9996
2018,7,30,15,30,27.900000000000002,114,812,672,0,7.5,114,812,0,672,27.560000000000002,46.59,0.13,1019,1.8,270,3.3000000000000003,39.2746,30.8257
2018,7,30,16,30,24.8,107,715,481,0,7.800000000000001,107,715,0,481,33.8,58.45,0.13,1019,1.9000000000000001,262,3.1,26.7515,20.9110
2018,7,30,17,30,21.700000000000003,87,558,275,0,8.4,87,558,0,275,42.5,70.32000000000001,0.13,1019,2,255,3,14.0378,10.8664
2018,7,30,18,30,18.6,47,286,87,0,9.5,47,286,0,87,55.47,81.88,0.13,1019,2,246,2.8000000000000003,0.0000,0.0000
2018,7,30,19,30,16.6,0,0,0,0,10.3,0,0,0,0,66.48,93.09,0.13,1019,2,240,2.8000000000000003,0.0000,0.0000
2018,7,30,20,30,15.700000000000001,0,0,0,0,11.4,0,0,0,0,75.55,103.33,0.13,1019,2.1,237,2.8000000000000003,0.0000,0.0000
2018,7,30,21,30,15.200000000000001,0,0,0,0,12.100000000000001,0,0,0,0,81.5,112.24000000000001,0.13,1020,2.1,235,2.9000000000000004,0.0000,0.0000
2018,7,30,22,30,14.8,0,0,0,0,12.4,0,0,0,0,85.41,119.19,0.13,1020,2.1,233,2.9000000000000004,0.0000,0.0000
2018,7,30,23,30,14.4,0,0,0,0,12.5,0,0,0,0,88.2,123.42,0.13,1020,2.1,231,2.8000000000000003,0.0000,0.0000
2018,7,31,0,30,14.100000000000001,0,0,0,0,12.5,0,0,0,0,89.98,124.28,0.13,1020,2.1,230,2.6,0.0000,0.0000
2018,7,31,1,30,13.9,0,0,0,0,12.600000000000001,0,0,0,0,91.75,121.63,0.13,1020,2.1,230,2.4000000000000004,0.0000,0.0000
2018,7,31,2,30,13.700000000000001,0,0,0,0,12.600000000000001,0,0,0,0,93.29,115.92,0.13,1019,2.1,231,2.3000000000000003,0.0000,0.0000
2018,7,31,3,30,13.600000000000001,0,0,0,0,12.700000000000001,0,0,0,0,94.37,107.87,0.13,1019,2.1,232,2.2,0.0000,0.0000
2018,7,31,4,30,13.8,0,0,0,0,12.8,0,0,0,0,93.75,98.21000000000001,0.13,1019,2.1,232,2.3000000000000003,0.0000,0.0000
2018,7,31,5,30,15.100000000000001,18,110,23,0,13,18,110,0,23,87.03,87.23,0.13,1020,2.1,229,2.6,0.0000,0.0000
2018,7,31,6,30,17.400000000000002,72,436,177,0,13.4,72,436,0,177,77.39,76.02,0.13,1020,2.1,229,2.7,8.5817,6.5828
2018,7,31,7,30,19.8,104,623,375,3,14,173,81,14,208,69.07000000000001,64.26,0.13,1021,2,233,2.7,11.1543,8.6874
2018,7,31,8,30,22.200000000000003,126,727,570,0,13.4,179,552,0,516,57.54,52.370000000000005,0.13,1021,2,236,2.6,29.5367,23.1454
2018,7,31,9,30,24.700000000000003,146,780,737,0,12.600000000000001,146,780,0,737,46.85,40.69,0.13,1021,2,241,2.6,43.7818,34.4033
2018,7,31,10,30,26.8,161,810,863,0,11,161,810,0,863,37.24,29.86,0.13,1021,1.9000000000000001,246,2.7,52.3414,41.1854
2018,7,31,11,30,28.200000000000003,166,829,937,0,9.8,166,829,0,937,31.66,21.55,0.13,1020,2,251,2.9000000000000004,57.4057,45.1984
2018,7,31,12,30,28.900000000000002,168,832,952,0,8.200000000000001,168,832,0,952,27.29,19.54,0.13,1020,2,256,3.2,58.4322,46.0117
2018,7,31,13,30,28.700000000000003,163,821,905,0,7.4,163,821,0,905,26.150000000000002,25.39,0.13,1020,2.1,258,3.4000000000000004,55.2163,43.4636
