timestamp,out.electricity.total.energy_consumption,temp_from_17,month,day,day_of_week,day_of_year,hour,Weekday,Weekend,last_week_load,previous_category_day_load
2018-07-26 20:00:00,2.558,1.3000000000000007,7,26,4,207,20,1.0,0.0,2.6420000000000003,2.661
2018-07-26 21:00:00,2.556,1.8999999999999986,7,26,4,207,21,1.0,0.0,2.651,2.556
2018-07-26 22:00:00,2.517,1.8999999999999986,7,26,4,207,22,1.0,0.0,2.567,2.794
2018-07-26 23:00:00,2.492,2.3999999999999986,7,26,4,207,23,1.0,0.0,2.539,5.3469999999999995
2018-07-27 00:00:00,2.161,1.8999999999999986,7,27,5,208,0,0.0,1.0,2.426,2.4139999999999997
2018-07-27 01:00:00,1.599,1.3000000000000007,7,27,5,208,1,0.0,1.0,1.913,2.328
2018-07-27 02:00:00,1.254,0.1999999999999993,7,27,5,208,2,0.0,1.0,1.468,1.964
2018-07-27 03:00:00,1.031,0.8999999999999986,7,27,5,208,3,0.0,1.0,1.184,1.532
2018-07-27 04:00:00,0.247,2.0,7,27,5,208,4,0.0,1.0,0.208,0.208
2018-07-27 05:00:00,0.208,2.0,7,27,5,208,5,0.0,1.0,0.208,0.208
2018-07-27 06:00:00,0.224,2.5999999999999996,7,27,5,208,6,0.0,1.0,0.224,0.224
2018-07-27 07:00:00,0.263,2.5999999999999996,7,27,5,208,7,0.0,1.0,0.26,0.26
2018-07-27 08:00:00,0.356,2.5999999999999996,7,27,5,208,8,0.0,1.0,0.372,0.324
2018-07-27 09:00:00,0.474,2.5999999999999996,7,27,5,208,9,0.0,1.0,0.5,0.529
2018-07-27 10:00:00,0.618,2.5999999999999996,7,27,5,208,10,0.0,1.0,0.675,1.216
2018-07-27 11:00:00,1.01,2.5999999999999996,7,27,5,208,11,0.0,1.0,1.148,1.825
2018-07-27 12:00:00,1.479,2.5999999999999996,7,27,5,208,12,0.0,1.0,1.596,2.042
2018-07-27 13:00:00,1.814,2.5999999999999996,7,27,5,208,13,0.0,1.0,1.936,2.238
2018-07-27 14:00:00,2.051,2.5999999999999996,7,27,5,208,14,0.0,1.0,2.294,2.532
2018-07-27 15:00:00,2.044,2.5999999999999996,7,27,5,208,15,0.0,1.0,2.27,2.497
2018-07-27 16:00:00,2.092,1.4000000000000004,7,27,5,208,16,0.0,1.0,2.3979999999999997,2.651
2018-07-27 17:00:00,2.1420000000000003,0.3000000000000007,7,27,5,208,17,0.0,1.0,2.518,2.724
2018-07-27 18:00:00,2.146,0.8000000000000007,7,27,5,208,18,0.0,1.0,2.564,2.776
2018-07-27 19:00:00,2.592,0.8000000000000007,7,27,5,208,19,0.0,1.0,2.7300000000000004,2.74
2018-07-27 20:00:00,2.54,0.8000000000000007,7,27,5,208,20,0.0,1.0,2.726,2.648
2018-07-27 21:00:00,2.49,1.3000000000000007,7,27,5,208,21,0.0,1.0,2.944,2.5860000000000003
2018-07-27 22:00:00,2.4219999999999997,1.8999999999999986,7,27,5,208,22,0.0,1.0,6.638,2.545
2018-07-27 23:00:00,2.472,1.3000000000000007,7,27,5,208,23,0.0,1.0,4.052,2.526
2018-07-28 00:00:00,2.13,0.8000000000000007,7,28,6,209,0,0.0,1.0,2.4139999999999997,2.161
2018-07-28 01:00:00,1.508,0.8000000000000007,7,28,6,209,1,0.0,1.0,2.328,1.599
2018-07-28 02:00:00,1.199,0.3000000000000007,7,28,6,209,2,0.0,1.0,1.964,1.254
2018-07-28 03:00:00,0.976,1.4000000000000004,7,28,6,209,3,0.0,1.0,1.532,1.031
2018-07-28 04:00:00,0.287,2.0,7,28,6,209,4,0.0,1.0,0.208,0.247
2018-07-28 05:00:00,0.208,2.5999999999999996,7,28,6,209,5,0.0,1.0,0.208,0.208
2018-07-28 06:00:00,0.216,3.6999999999999993,7,28,6,209,6,0.0,1.0,0.224,0.224
2018-07-28 07:00:00,0.264,4.199999999999999,7,28,6,209,7,0.0,1.0,0.26,0.263
2018-07-28 08:00:00,0.356,3.6999999999999993,7,28,6,209,8,0.0,1.0,0.324,0.356
2018-07-28 09:00:00,0.526,3.6999999999999993,7,28,6,209,9,0.0,1.0,0.529,0.474
2018-07-28 10:00:00,0.712,3.6999999999999993,7,28,6,209,10,0.0,1.0,1.216,0.618
2018-07-28 11:00:00,0.965,3.6999999999999993,7,28,6,209,11,0.0,1.0,1.825,1.01
2018-07-28 12:00:00,1.353,3.6999999999999993,7,28,6,209,12,0.0,1.0,2.042,1.479
2018-07-28 13:00:00,1.768,3.0999999999999996,7,28,6,209,13,0.0,1.0,2.238,1.814
2018-07-28 14:00:00,2.081,4.199999999999999,7,28,6,209,14,0.0,1.0,2.532,2.051
2018-07-28 15:00:00,2.043,3.6999999999999993,7,28,6,209,15,0.0,1.0,2.497,2.044
2018-07-28 16:00:00,2.241,3.0999999999999996,7,28,6,209,16,0.0,1.0,2.651,2.092
2018-07-28 17:00:00,2.419,1.4000000000000004,7,28,6,209,17,0.0,1.0,2.724,2.1420000000000003
2018-07-28 18:00:00,2.627,0.8999999999999986,7,28,6,209,18,0.0,1.0,2.776,2.146
2018-07-28 19:00:00,2.709,1.3000000000000007,7,28,6,209,19,0.0,1.0,2.74,2.592
2018-07-28 20:00:00,2.608,1.8999999999999986,7,28,6,209,20,0.0,1.0,2.648,2.54
2018-07-28 21:00:00,2.518,3.0,7,28,6,209,21,0.0,1.0,2.5860000000000003,2.49
2018-07-28 22:00:00,2.434,3.6000000000000014,7,28,6,209,22,0.0,1.0,2.545,2.4219999999999997
2018-07-28 23:00:00,2.439,3.6000000000000014,7,28,6,209,23,0.0,1.0,2.526,2.472
2018-07-29 00:00:00,2.225,3.6000000000000014,7,29,0,210,0,1.0,0.0,2.295,7.09
2018-07-29 01:00:00,1.639,1.3000000000000007,7,29,0,210,1,1.0,0.0,1.788,4.47
2018-07-29 02:00:00,1.281,0.3000000000000007,7,29,0,210,2,1.0,0.0,1.413,1.568
2018-07-29 03:00:00,1.044,2.0,7,29,0,210,3,1.0,0.0,1.165,1.226
2018-07-29 04:00:00,0.243,2.5999999999999996,7,29,0,210,4,1.0,0.0,0.208,0.208
2018-07-29 05:00:00,0.208,3.0999999999999996,7,29,0,210,5,1.0,0.0,0.204,0.208
2018-07-29 06:00:00,0.212,3.0999999999999996,7,29,0,210,6,1.0,0.0,0.224,0.224
2018-07-29 07:00:00,0.268,3.0999999999999996,7,29,0,210,7,1.0,0.0,0.26,0.26
2018-07-29 08:00:00,0.405,3.0999999999999996,7,29,0,210,8,1.0,0.0,0.324,0.3399999999999999
2018-07-29 09:00:00,0.552,3.6999999999999993,7,29,0,210,9,1.0,0.0,0.448,0.5
2018-07-29 10:00:00,0.712,3.6999999999999993,7,29,0,210,10,1.0,0.0,0.7050000000000001,0.612
2018-07-29 11:00:00,0.958,3.6999999999999993,7,29,0,210,11,1.0,0.0,1.174,0.88
2018-07-29 12:00:00,1.203,3.6999999999999993,7,29,0,210,12,1.0,0.0,1.539,1.147
2018-07-29 13:00:00,1.604,4.199999999999999,7,29,0,210,13,1.0,0.0,1.868,1.516
2018-07-29 14:00:00,1.99,3.6999999999999993,7,29,0,210,14,1.0,0.0,2.186,1.865
2018-07-29 15:00:00,2.063,3.0999999999999996,7,29,0,210,15,1.0,0.0,2.092,1.879
2018-07-29 16:00:00,2.1870000000000003,2.5999999999999996,7,29,0,210,16,1.0,0.0,2.137,2.004
2018-07-29 17:00:00,2.275,1.4000000000000004,7,29,0,210,17,1.0,0.0,2.311,2.117
2018-07-29 18:00:00,2.322,0.1999999999999993,7,29,0,210,18,1.0,0.0,2.574,2.149
2018-07-29 19:00:00,2.7,0.1999999999999993,7,29,0,210,19,1.0,0.0,2.7699999999999996,2.577
2018-07-29 20:00:00,2.567,1.3000000000000007,7,29,0,210,20,1.0,0.0,2.702,2.558
2018-07-29 21:00:00,2.508,1.8999999999999986,7,29,0,210,21,1.0,0.0,2.6260000000000003,2.556
2018-07-29 22:00:00,2.447,1.8999999999999986,7,29,0,210,22,1.0,0.0,2.581,2.517
2018-07-29 23:00:00,2.396,0.8000000000000007,7,29,0,210,23,1.0,0.0,2.4619999999999997,2.492
2018-07-30 00:00:00,2.074,0.8000000000000007,7,30,1,211,0,1.0,0.0,2.3129999999999997,2.225
2018-07-30 01:00:00,1.564,0.1999999999999993,7,30,1,211,1,1.0,0.0,1.842,1.639
2018-07-30 02:00:00,1.245,0.1999999999999993,7,30,1,211,2,1.0,0.0,1.447,1.281
2018-07-30 03:00:00,1.032,1.4000000000000004,7,30,1,211,3,1.0,0.0,1.188,1.044
2018-07-30 04:00:00,0.2299999999999999,2.5999999999999996,7,30,1,211,4,1.0,0.0,0.204,0.243
2018-07-30 05:00:00,0.208,3.0999999999999996,7,30,1,211,5,1.0,0.0,0.2,0.208
2018-07-30 06:00:00,0.22,3.0999999999999996,7,30,1,211,6,1.0,0.0,0.224,0.212
2018-07-30 07:00:00,0.264,3.0999999999999996,7,30,1,211,7,1.0,0.0,0.26,0.268
2018-07-30 08:00:00,0.356,3.0999999999999996,7,30,1,211,8,1.0,0.0,0.324,0.405
2018-07-30 09:00:00,0.516,3.0999999999999996,7,30,1,211,9,1.0,0.0,0.474,0.552
2018-07-30 10:00:00,0.625,3.0999999999999996,7,30,1,211,10,1.0,0.0,0.625,0.712
2018-07-30 11:00:00,0.903,3.0999999999999996,7,30,1,211,11,1.0,0.0,0.89,0.958
2018-07-30 12:00:00,1.322,3.0999999999999996,7,30,1,211,12,1.0,0.0,1.158,1.203
2018-07-30 13:00:00,1.693,3.6999999999999993,7,30,1,211,13,1.0,0.0,1.56,1.604
2018-07-30 14:00:00,2.091,4.199999999999999,7,30,1,211,14,1.0,0.0,1.931,1.99
2018-07-30 15:00:00,2.042,4.199999999999999,7,30,1,211,15,1.0,0.0,1.953,2.063
2018-07-30 16:00:00,2.16,3.0999999999999996,7,30,1,211,16,1.0,0.0,2.209,2.1870000000000003
2018-07-30 17:00:00,2.405,0.8999999999999986,7,30,1,211,17,1.0,0.0,2.385,2.275
2018-07-30 18:00:00,2.442,0.1999999999999993,7,30,1,211,18,1.0,0.0,2.424,2.322
2018-07-30 19:00:00,2.71,1.3000000000000007,7,30,1,211,19,1.0,0.0,2.716,2.7
2018-07-30 20:00:00,2.6590000000000003,2.3999999999999986,7,30,1,211,20,1.0,0.0,2.616,2.567
2018-07-30 21:00:00,2.636,1.8999999999999986,7,30,1,211,21,1.0,0.0,2.5860000000000003,2.508
2018-07-30 22:00:00,2.568,1.8999999999999986,7,30,1,211,22,1.0,0.0,2.548,2.447
2018-07-30 23:00:00,2.5380000000000003,1.8999999999999986,7,30,1,211,23,1.0,0.0,2.464,2.396
2018-07-31 00:00:00,2.314,1.8999999999999986,7,31,2,212,0,1.0,0.0,2.199,2.074
2018-07-31 01:00:00,1.809,1.3000000000000007,7,31,2,212,1,1.0,0.0,1.719,1.564
2018-07-31 02:00:00,1.4,0.1999999999999993,7,31,2,212,2,1.0,0.0,1.334,1.245
2018-07-31 03:00:00,1.143,0.8999999999999986,7,31,2,212,3,1.0,0.0,1.089,1.032
2018-07-31 04:00:00,0.208,2.0,7,31,2,212,4,1.0,0.0,0.215,0.2299999999999999
2018-07-31 05:00:00,0.208,2.0,7,31,2,212,5,1.0,0.0,0.208,0.208
2018-07-31 06:00:00,0.224,2.5999999999999996,7,31,2,212,6,1.0,0.0,0.224,0.22
2018-07-31 07:00:00,0.262,3.0999999999999996,7,31,2,212,7,1.0,0.0,0.26,0.264
2018-07-31 08:00:00,0.356,3.0999999999999996,7,31,2,212,8,1.0,0.0,0.388,0.356
2018-07-31 09:00:00,0.5,3.6999999999999993,7,31,2,212,9,1.0,0.0,0.5,0.516
2018-07-31 10:00:00,0.664,3.6999999999999993,7,31,2,212,10,1.0,0.0,0.678,0.625
2018-07-31 11:00:00,0.843,3.6999999999999993,7,31,2,212,11,1.0,0.0,0.996,0.903
2018-07-31 12:00:00,1.067,3.6999999999999993,7,31,2,212,12,1.0,0.0,1.346,1.322
2018-07-31 13:00:00,1.453,4.199999999999999,7,31,2,212,13,1.0,0.0,1.716,1.693
2018-07-31 14:00:00,1.833,3.6999999999999993,7,31,2,212,14,1.0,0.0,2.068,2.091
2018-07-31 15:00:00,1.854,3.0999999999999996,7,31,2,212,15,1.0,0.0,2.067,2.042
2018-07-31 16:00:00,2.048,3.0999999999999996,7,31,2,212,16,1.0,0.0,2.177,2.16
2018-07-31 17:00:00,2.214,2.5999999999999996,7,31,2,212,17,1.0,0.0,2.284,2.405
2018-07-31 18:00:00,2.336,0.3000000000000007,7,31,2,212,18,1.0,0.0,2.3419999999999996,2.442
2018-07-31 19:00:00,2.755,0.8000000000000007,7,31,2,212,19,1.0,0.0,2.692,2.71
2018-07-31 20:00:00,2.633,0.8000000000000007,7,31,2,212,20,1.0,0.0,2.652,2.6590000000000003
2018-07-31 21:00:00,2.6180000000000003,0.8000000000000007,7,31,2,212,21,1.0,0.0,2.569,2.636
2018-07-31 22:00:00,2.5540000000000003,0.8000000000000007,7,31,2,212,22,1.0,0.0,2.515,2.568
2018-07-31 23:00:00,2.516,0.8000000000000007,7,31,2,212,23,1.0,0.0,2.545,2.5380000000000003
2018-08-01 00:00:00,2.263,0.8000000000000007,8,1,3,213,0,1.0,0.0,2.353,2.314
2018-08-01 01:00:00,1.728,0.8000000000000007,8,1,3,213,1,1.0,0.0,1.88,1.809
2018-08-01 02:00:00,1.352,0.8000000000000007,8,1,3,213,2,1.0,0.0,1.459,1.4
2018-08-01 03:00:00,1.099,0.8000000000000007,8,1,3,213,3,1.0,0.0,1.188,1.143
2018-08-01 04:00:00,0.208,0.8000000000000007,8,1,3,213,4,1.0,0.0,0.208,0.208
2018-08-01 05:00:00,0.208,0.8000000000000007,8,1,3,213,5,1.0,0.0,0.208,0.208
2018-08-01 06:00:00,0.224,0.8000000000000007,8,1,3,213,6,1.0,0.0,0.224,0.224
2018-08-01 07:00:00,0.26,0.8000000000000007,8,1,3,213,7,1.0,0.0,0.26,0.262
2018-08-01 08:00:00,0.3399999999999999,3.6999999999999993,8,1,3,213,8,1.0,0.0,0.348,0.356
2018-08-01 09:00:00,0.5,4.199999999999999,8,1,3,213,9,1.0,0.0,0.526,0.5
2018-08-01 10:00:00,0.612,4.199999999999999,8,1,3,213,10,1.0,0.0,0.786,0.664
2018-08-01 11:00:00,0.849,4.199999999999999,8,1,3,213,11,1.0,0.0,1.256,0.843
2018-08-01 12:00:00,1.185,4.199999999999999,8,1,3,213,12,1.0,0.0,1.615,1.067
2018-08-01 13:00:00,1.566,4.199999999999999,8,1,3,213,13,1.0,0.0,1.934,1.453
2018-08-01 14:00:00,1.918,3.6999999999999993,8,1,3,213,14,1.0,0.0,2.326,1.833
2018-08-01 15:00:00,1.929,3.6999999999999993,8,1,3,213,15,1.0,0.0,2.457,1.854
2018-08-01 16:00:00,2.063,3.0999999999999996,8,1,3,213,16,1.0,0.0,2.799,2.048
2018-08-01 17:00:00,2.223,1.4000000000000004,8,1,3,213,17,1.0,0.0,2.929,2.214
2018-08-01 18:00:00,2.252,0.3000000000000007,8,1,3,213,18,1.0,0.0,2.814,2.336
2018-08-01 19:00:00,2.6340000000000003,1.3000000000000007,8,1,3,213,19,1.0,0.0,2.739,2.755
2018-08-01 20:00:00,2.5860000000000003,1.3000000000000007,8,1,3,213,20,1.0,0.0,2.661,2.633
2018-08-01 21:00:00,2.558,1.3000000000000007,8,1,3,213,21,1.0,0.0,2.556,2.6180000000000003
2018-08-01 22:00:00,2.5620000000000003,1.3000000000000007,8,1,3,213,22,1.0,0.0,2.794,2.5540000000000003
2018-08-01 23:00:00,2.54,0.8000000000000007,8,1,3,213,23,1.0,0.0,5.3469999999999995,2.516
2018-08-02 00:00:00,2.244,1.3000000000000007,8,2,4,214,0,1.0,0.0,7.09,2.263
2018-08-02 01:00:00,1.666,1.3000000000000007,8,2,4,214,1,1.0,0.0,4.47,1.728
2018-08-02 02:00:00,1.308,0.3000000000000007,8,2,4,214,2,1.0,0.0,1.568,1.352
2018-08-02 03:00:00,1.068,0.8999999999999986,8,2,4,214,3,1.0,0.0,1.226,1.099
2018-08-02 04:00:00,0.208,2.0,8,2,4,214,4,1.0,0.0,0.208,0.208
2018-08-02 05:00:00,0.208,2.5999999999999996,8,2,4,214,5,1.0,0.0,0.208,0.208
2018-08-02 06:00:00,0.224,3.0999999999999996,8,2,4,214,6,1.0,0.0,0.224,0.224
2018-08-02 07:00:00,0.26,4.199999999999999,8,2,4,214,7,1.0,0.0,0.26,0.26
2018-08-02 08:00:00,0.358,4.800000000000001,8,2,4,214,8,1.0,0.0,0.3399999999999999,0.3399999999999999
2018-08-02 09:00:00,0.584,4.800000000000001,8,2,4,214,9,1.0,0.0,0.5,0.5
2018-08-02 10:00:00,0.744,4.800000000000001,8,2,4,214,10,1.0,0.0,0.612,0.612
2018-08-02 11:00:00,1.148,5.300000000000001,8,2,4,214,11,1.0,0.0,0.88,0.849
2018-08-02 12:00:00,1.513,4.800000000000001,8,2,4,214,12,1.0,0.0,1.147,1.185
2018-08-02 13:00:00,1.824,4.800000000000001,8,2,4,214,13,1.0,0.0,1.516,1.566
2018-08-02 14:00:00,2.104,4.800000000000001,8,2,4,214,14,1.0,0.0,1.865,1.918
2018-08-02 15:00:00,2.0860000000000003,4.199999999999999,8,2,4,214,15,1.0,0.0,1.879,1.929
2018-08-02 16:00:00,2.194,3.0999999999999996,8,2,4,214,16,1.0,0.0,2.004,2.063
2018-08-02 17:00:00,2.295,1.4000000000000004,8,2,4,214,17,1.0,0.0,2.117,2.223
2018-08-02 18:00:00,2.4219999999999997,0.3000000000000007,8,2,4,214,18,1.0,0.0,2.149,2.252
2018-08-02 19:00:00,3.494,0.8000000000000007,8,2,4,214,19,1.0,0.0,2.577,2.6340000000000003
2018-08-02 20:00:00,6.3919999999999995,1.8999999999999986,8,2,4,214,20,1.0,0.0,2.558,2.5860000000000003
2018-08-02 21:00:00,2.668,1.8999999999999986,8,2,4,214,21,1.0,0.0,2.556,2.558
2018-08-02 22:00:00,2.604,1.3000000000000007,8,2,4,214,22,1.0,0.0,2.517,2.5620000000000003
2018-08-02 23:00:00,2.487,2.3999999999999986,8,2,4,214,23,1.0,0.0,2.492,2.54
2018-08-03 00:00:00,2.323,1.8999999999999986,8,3,5,215,0,0.0,1.0,2.161,2.13
2018-08-03 01:00:00,1.914,1.8999999999999986,8,3,5,215,1,0.0,1.0,1.599,1.508
2018-08-03 02:00:00,1.469,0.8000000000000007,8,3,5,215,2,0.0,1.0,1.254,1.199
2018-08-03 03:00:00,1.201,0.8999999999999986,8,3,5,215,3,0.0,1.0,1.031,0.976
2018-08-03 04:00:00,0.208,2.0,8,3,5,215,4,0.0,1.0,0.247,0.287
2018-08-03 05:00:00,0.208,2.5999999999999996,8,3,5,215,5,0.0,1.0,0.208,0.208
2018-08-03 06:00:00,0.224,3.0999999999999996,8,3,5,215,6,0.0,1.0,0.224,0.216
2018-08-03 07:00:00,0.26,3.6999999999999993,8,3,5,215,7,0.0,1.0,0.263,0.264
2018-08-03 08:00:00,0.324,4.199999999999999,8,3,5,215,8,0.0,1.0,0.356,0.356
2018-08-03 09:00:00,0.5,3.0999999999999996,8,3,5,215,9,0.0,1.0,0.474,0.526
2018-08-03 10:00:00,0.6930000000000001,4.199999999999999,8,3,5,215,10,0.0,1.0,0.618,0.712
2018-08-03 11:00:00,1.083,4.199999999999999,8,3,5,215,11,0.0,1.0,1.01,0.965
2018-08-03 12:00:00,1.581,4.800000000000001,8,3,5,215,12,0.0,1.0,1.479,1.353
2018-08-03 13:00:00,2.006,4.800000000000001,8,3,5,215,13,0.0,1.0,1.814,1.768
2018-08-03 14:00:00,2.367,4.199999999999999,8,3,5,215,14,0.0,1.0,2.051,2.081
2018-08-03 15:00:00,2.727,2.5999999999999996,8,3,5,215,15,0.0,1.0,2.044,2.043
2018-08-03 16:00:00,3.131,2.0,8,3,5,215,16,0.0,1.0,2.092,2.241
2018-08-03 17:00:00,3.057,0.3000000000000007,8,3,5,215,17,0.0,1.0,2.1420000000000003,2.419
2018-08-03 18:00:00,2.9459999999999997,1.3000000000000007,8,3,5,215,18,0.0,1.0,2.146,2.627
2018-08-03 19:00:00,2.902,3.6000000000000014,8,3,5,215,19,0.0,1.0,2.592,2.709
2018-08-03 20:00:00,2.87,4.699999999999999,8,3,5,215,20,0.0,1.0,2.54,2.608
2018-08-03 21:00:00,2.9059999999999997,5.199999999999999,8,3,5,215,21,0.0,1.0,2.49,2.518
2018-08-03 22:00:00,2.848,5.800000000000001,8,3,5,215,22,0.0,1.0,2.4219999999999997,2.434
2018-08-03 23:00:00,2.708,5.800000000000001,8,3,5,215,23,0.0,1.0,2.472,2.439
2018-08-04 00:00:00,2.572,5.800000000000001,8,4,6,216,0,0.0,1.0,2.13,2.323
2018-08-04 01:00:00,2.46,4.100000000000001,8,4,6,216,1,0.0,1.0,1.508,1.914
2018-08-04 02:00:00,2.348,3.6000000000000014,8,4,6,216,2,0.0,1.0,1.199,1.469
2018-08-04 03:00:00,2.242,1.8999999999999986,8,4,6,216,3,0.0,1.0,0.976,1.201
2018-08-04 04:00:00,0.282,0.8000000000000007,8,4,6,216,4,0.0,1.0,0.287,0.208
2018-08-04 05:00:00,0.276,0.1999999999999993,8,4,6,216,5,0.0,1.0,0.208,0.208
2018-08-04 06:00:00,0.316,0.8999999999999986,8,4,6,216,6,0.0,1.0,0.216,0.224
2018-08-04 07:00:00,0.351,0.3000000000000007,8,4,6,216,7,0.0,1.0,0.264,0.26
2018-08-04 08:00:00,0.41,0.8999999999999986,8,4,6,216,8,0.0,1.0,0.356,0.324
2018-08-04 09:00:00,0.617,1.4000000000000004,8,4,6,216,9,0.0,1.0,0.526,0.5
2018-08-04 10:00:00,1.157,2.5999999999999996,8,4,6,216,10,0.0,1.0,0.712,0.6930000000000001
2018-08-04 11:00:00,1.99,2.5999999999999996,8,4,6,216,11,0.0,1.0,0.965,1.083
2018-08-04 12:00:00,2.332,3.6999999999999993,8,4,6,216,12,0.0,1.0,1.353,1.581
2018-08-04 13:00:00,2.707,3.0999999999999996,8,4,6,216,13,0.0,1.0,1.768,2.006
2018-08-04 14:00:00,3.21,3.0999999999999996,8,4,6,216,14,0.0,1.0,2.081,2.367
2018-08-04 15:00:00,3.314,0.3000000000000007,8,4,6,216,15,0.0,1.0,2.043,2.727
2018-08-04 16:00:00,3.1790000000000003,1.3000000000000007,8,4,6,216,16,0.0,1.0,2.241,3.131
2018-08-04 17:00:00,3.137,2.3999999999999986,8,4,6,216,17,0.0,1.0,2.419,3.057
2018-08-04 18:00:00,3.082,3.0,8,4,6,216,18,0.0,1.0,2.627,2.9459999999999997
2018-08-04 19:00:00,2.994,4.699999999999999,8,4,6,216,19,0.0,1.0,2.709,2.902
2018-08-04 20:00:00,2.879,5.199999999999999,8,4,6,216,20,0.0,1.0,2.608,2.87
2018-08-04 21:00:00,2.8019999999999996,5.199999999999999,8,4,6,216,21,0.0,1.0,2.518,2.9059999999999997
2018-08-04 22:00:00,2.637,5.800000000000001,8,4,6,216,22,0.0,1.0,2.434,2.848
2018-08-04 23:00:00,2.5700000000000003,6.300000000000001,8,4,6,216,23,0.0,1.0,2.439,2.708
2018-08-05 00:00:00,2.46,6.300000000000001,8,5,0,217,0,1.0,0.0,2.225,2.244
2018-08-05 01:00:00,2.338,6.300000000000001,8,5,0,217,1,1.0,0.0,1.639,1.666
2018-08-05 02:00:00,2.248,5.800000000000001,8,5,0,217,2,1.0,0.0,1.281,1.308
2018-08-05 03:00:00,1.798,1.8999999999999986,8,5,0,217,3,1.0,0.0,1.044,1.068
2018-08-05 04:00:00,0.208,0.1999999999999993,8,5,0,217,4,1.0,0.0,0.243,0.208
2018-08-05 05:00:00,0.208,0.3000000000000007,8,5,0,217,5,1.0,0.0,0.208,0.208
2018-08-05 06:00:00,0.224,2.0,8,5,0,217,6,1.0,0.0,0.212,0.224
2018-08-05 07:00:00,0.26,2.5999999999999996,8,5,0,217,7,1.0,0.0,0.268,0.26
2018-08-05 08:00:00,0.331,2.5999999999999996,8,5,0,217,8,1.0,0.0,0.405,0.358
2018-08-05 09:00:00,0.601,3.0999999999999996,8,5,0,217,9,1.0,0.0,0.552,0.584
2018-08-05 10:00:00,1.282,3.6999999999999993,8,5,0,217,10,1.0,0.0,0.712,0.744
2018-08-05 11:00:00,5.8340000000000005,4.199999999999999,8,5,0,217,11,1.0,0.0,0.958,1.148
2018-08-05 12:00:00,2.306,4.800000000000001,8,5,0,217,12,1.0,0.0,1.203,1.513
2018-08-05 13:00:00,2.423,4.800000000000001,8,5,0,217,13,1.0,0.0,1.604,1.824
2018-08-05 14:00:00,2.766,4.199999999999999,8,5,0,217,14,1.0,0.0,1.99,2.104
2018-08-05 15:00:00,2.764,2.5999999999999996,8,5,0,217,15,1.0,0.0,2.063,2.0860000000000003
2018-08-05 16:00:00,2.971,2.0,8,5,0,217,16,1.0,0.0,2.1870000000000003,2.194
2018-08-05 17:00:00,3.0700000000000003,0.8999999999999986,8,5,0,217,17,1.0,0.0,2.275,2.295
2018-08-05 18:00:00,2.982,1.3000000000000007,8,5,0,217,18,1.0,0.0,2.322,2.4219999999999997
2018-08-05 19:00:00,2.932,1.8999999999999986,8,5,0,217,19,1.0,0.0,2.7,3.494
2018-08-05 20:00:00,2.8819999999999997,2.3999999999999986,8,5,0,217,20,1.0,0.0,2.567,6.3919999999999995
2018-08-05 21:00:00,2.756,5.199999999999999,8,5,0,217,21,1.0,0.0,2.508,2.668
2018-08-05 22:00:00,2.62,5.800000000000001,8,5,0,217,22,1.0,0.0,2.447,2.604
2018-08-05 23:00:00,2.4459999999999997,4.699999999999999,8,5,0,217,23,1.0,0.0,2.396,2.487
2018-08-06 00:00:00,2.4539999999999997,4.699999999999999,8,6,1,218,0,1.0,0.0,2.074,2.46
2018-08-06 01:00:00,2.353,4.100000000000001,8,6,1,218,1,1.0,0.0,1.564,2.338
2018-08-06 02:00:00,2.193,1.8999999999999986,8,6,1,218,2,1.0,0.0,1.245,2.248
2018-08-06 03:00:00,1.711,0.8000000000000007,8,6,1,218,3,1.0,0.0,1.032,1.798
2018-08-06 04:00:00,0.2,0.8999999999999986,8,6,1,218,4,1.0,0.0,0.2299999999999999,0.208
2018-08-06 05:00:00,0.208,1.4000000000000004,8,6,1,218,5,1.0,0.0,0.208,0.208
2018-08-06 06:00:00,0.224,1.4000000000000004,8,6,1,218,6,1.0,0.0,0.22,0.224
2018-08-06 07:00:00,0.26,2.0,8,6,1,218,7,1.0,0.0,0.264,0.26
2018-08-06 08:00:00,0.324,2.5999999999999996,8,6,1,218,8,1.0,0.0,0.356,0.331
2018-08-06 09:00:00,0.448,3.0999999999999996,8,6,1,218,9,1.0,0.0,0.516,0.601
2018-08-06 10:00:00,0.708,3.6999999999999993,8,6,1,218,10,1.0,0.0,0.625,1.282
2018-08-06 11:00:00,1.177,3.6999999999999993,8,6,1,218,11,1.0,0.0,0.903,5.8340000000000005
2018-08-06 12:00:00,1.947,4.199999999999999,8,6,1,218,12,1.0,0.0,1.322,2.306
2018-08-06 13:00:00,2.658,4.800000000000001,8,6,1,218,13,1.0,0.0,1.693,2.423
2018-08-06 14:00:00,3.34,4.199999999999999,8,6,1,218,14,1.0,0.0,2.091,2.766
2018-08-06 15:00:00,3.336,3.0999999999999996,8,6,1,218,15,1.0,0.0,2.042,2.764
2018-08-06 16:00:00,3.346,2.0,8,6,1,218,16,1.0,0.0,2.16,2.971
2018-08-06 17:00:00,3.284,0.3000000000000007,8,6,1,218,17,1.0,0.0,2.405,3.0700000000000003
2018-08-06 18:00:00,3.098,1.8999999999999986,8,6,1,218,18,1.0,0.0,2.442,2.982
